language,folder,speaker,file,word,word_trs,word_start,word_end,phone,segment_type,phone_start,phone_end,phone_alignment,phone_quality,comment
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,chang2chang2,changchang,14.8411,15.3711,a,vowel,14.9611,15.0411,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,bu4neng2,buneng,17.8503,18.2603,b,consonant,17.8503,17.9303,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,da2dao4,dadao,40.9204,41.3404,a,vowel,40.9504,41.0404,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,lai2,lai,57.8458,58.0958,ai,vowel,57.9758,58.0958,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,bu4fen1,bufen,125.0805,125.5605,e,vowel,125.3405,125.3905,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,lu4duan4,ludwan,131.7224,132.2824,n,consonant,132.1524,132.2824,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,shan1zhang4,shanzhang,133.3849,134.0649,sh,consonant,133.3849,133.4749,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,ping2jing4,pingjing,181.8047,182.4247,i,vowel,181.9347,182.0447,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,dan4,dan,196.6027,196.7527,a,vowel,196.6627,196.7227,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,tou4guo4,tougwo,435.6002,436.1102,g,consonant,435.8602,435.9502,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,cai2zhi4,caizhii,439.8899,440.4099,zh,consonant,440.2099,440.2999,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,kang4ya1,kangya,486.8963,487.3363,y,consonant,487.1863,487.2163,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_rs,zhi3yao4,zhiiyao,490.8669,491.2169,ii,vowel,490.8969,490.9669,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,jue2de2,jueede,20.5318,20.9618,d,consonant,20.7418,20.8218,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,de5,de,45.8663,45.9763,e,vowel,45.9063,45.9763,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,zheng3ge4,zhengge,51.1185,51.3885,e,vowel,51.1785,51.2285,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,wo3,wo,118.5357,118.7157,w,consonant,118.5357,118.6857,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,ge4guo2,gegwo,155.1399,155.5099,g,consonant,155.1399,155.2599,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_45,mn_tw_45_ss,zhe4,zhe,247.6522,247.8222,e,vowel,247.7522,247.8222,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,liang4,lyang,36.929,37.179,y,consonant,37.019,37.069,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,lai2,lai,49.4161,49.6661,ai,vowel,49.5161,49.6661,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,neng2gou4,nenggou,64.3057,64.6357,ou,vowel,64.5357,64.6357,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,yuan2,uean,164.8647,165.0247,a,vowel,164.9247,164.9747,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,ru2he2,ruhe,187.7738,188.0938,e,vowel,187.9838,188.0938,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,bi4mian3,bimyan,201.7308,202.0908,n,consonant,202.0208,202.0908,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,gan3dao4,gandao,208.4804,208.8004,n,consonant,208.6104,208.6404,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,ling2huo2,linghwo,222.4877,222.9277,ng,consonant,222.6177,222.7177,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,hui4dui4,hweidwei,228.5938,228.9338,ei,vowel,228.8938,228.9338,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,ni3,ni,251.3843,251.5243,i,vowel,251.4343,251.5243,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,de5,de,316.6824,316.7924,e,vowel,316.7224,316.7924,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,deng1,deng,322.8211,322.9911,ng,consonant,322.9511,322.9911,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_rs,xin1,xin,331.8136,332.0236,i,vowel,331.8736,331.9436,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,ran2hou4,ranhou,22.9492,23.2892,n,consonant,23.0192,23.0592,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,na4,na,32.8918,32.9518,n,consonant,32.8918,32.9218,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,xi3huan1,xihwan,86.1318,86.4718,a,vowel,86.3618,86.3918,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,shi2hou4,shiihou,265.0805,265.2405,h,consonant,265.1805,265.2105,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,kan4,kan,265.9305,266.0905,k,consonant,265.9305,266.0305,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,jie4,jye,280.2489,280.3989,e,vowel,280.3689,280.3989,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_47,mn_tw_47_ss,la5,la,315.51,315.57,l,consonant,315.51,315.54,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,suan4,swan,28.685,28.965,a,vowel,28.855,28.885,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,xin1xie3,xinxye,63.1429,63.6229,i,vowel,63.2729,63.3129,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,ji2bing4,jibing,63.9229,64.3829,ng,consonant,64.3029,64.3829,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,qu1,qv,174.0228,174.2728,v,vowel,174.1528,174.2728,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,rang4,rang,225.6264,225.9564,r,consonant,225.6264,225.8364,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,zi4ran2,ziiran,230.5543,230.9943,a,vowel,230.7443,230.8343,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,fen1zhong1,fenzhong,275.6527,276.0027,zh,consonant,275.7727,275.8727,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,ti3ge2,tige,287.7364,288.0664,e,vowel,288.0364,288.0664,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,ta4chu1,tachu,338.1194,338.4694,t,consonant,338.1194,338.2394,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,wan2cheng2,wancheng,417.0328,417.4728,a,vowel,417.0828,417.1228,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,xia4zhuo1,xyazhwo,428.8814,429.5014,w,consonant,429.3214,429.4114,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,bu4ai4,buai,476.4104,476.7204,u,vowel,476.4504,476.5404,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,bu4,bu,516.0591,516.2191,b,consonant,516.0591,516.1091,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,zhi1cheng1,zhiicheng,552.8772,553.3472,ii,vowel,553.0172,553.1472,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_rs,de5,de,582.2135,582.3035,e,vowel,582.2535,582.3035,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_ss,ni3,ni,131.1552,131.2952,i,vowel,131.2652,131.2952,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_ss,ta1men5,tamen,198.4421,198.7321,m,consonant,198.5821,198.6321,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_ss,guan1xi4,gwanxi,273.4209,273.8109,w,consonant,273.4709,273.5009,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_ss,liao2tian1,lyaotyan,287.9499,288.3399,t,consonant,288.0399,288.1199,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_48,mn_tw_48_ss,dan4,dan,318.0159,318.1959,n,consonant,318.1559,318.1959,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,xie3ya1,xyeya,53.9435,54.4235,y,consonant,54.1835,54.2935,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,shu1ya1,shuya,173.2993,173.6593,u,vowel,173.4093,173.5193,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,rong2yi4,rongi,182.444,182.784,r,consonant,182.444,182.534,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,ren2,ren,231.2659,231.4959,e,vowel,231.3359,231.4059,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,duo1yang4,dwoyang,267.944,268.424,y,consonant,268.104,268.214,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,da3hua2,dahwa,285.6997,286.3097,a,vowel,285.7497,285.9897,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,qun2you3,qvnyou,297.6188,298.1388,v,vowel,297.7388,297.7788,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,ni3,ni,327.4811,327.6511,i,vowel,327.5511,327.6511,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,wan2cheng2,wancheng,334.3146,334.7346,e,vowel,334.6446,334.7046,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,huo4shi4,hwoshii,337.9033,338.4733,h,consonant,337.9033,337.9833,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,bu4fa2,bufa,349.151,349.581,f,consonant,349.331,349.421,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,zhi1dao4,zhiidao,358.3985,358.7785,ii,vowel,358.4785,358.5585,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,ren2,ren,398.7417,399.0217,r,consonant,398.7417,398.8417,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,neng2gou4,nenggou,433.3468,433.7168,n,consonant,433.3468,433.4268,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,jiao3bu4,jyaobu,435.0068,435.4568,u,vowel,435.3668,435.4568,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,ruan3hua4,rwanhwa,444.3446,444.8146,a,vowel,444.7446,444.8146,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,xian3zhu4,xyanzhu,485.8979,486.3279,y,consonant,486.0279,486.0779,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_rs,you3,you,495.2341,495.4841,ou,vowel,495.3741,495.4841,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_ss,tai2wan1,taiwan,391.1618,391.7518,n,consonant,391.6418,391.7518,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_5,mn_tw_5_ss,sheng1huo2,shenghwo,392.1918,393.0918,sh,consonant,392.1918,392.4418,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,jian4kang1,jyankang,10.3056,10.7856,a,vowel,10.5856,10.6156,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,gu3ge2,guge,56.5548,56.9848,u,vowel,56.6748,56.9248,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,shi3yong4,shiiyong,57.8848,58.3548,sh,consonant,57.8848,58.0848,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,de5,de,84.5461,84.6161,e,vowel,84.5761,84.6161,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,yin1wei4,inwei,113.4008,113.7608,ei,vowel,113.6708,113.7608,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,ping2jing4,pingjing,140.579,140.999,ng,consonant,140.919,140.999,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,gui1liao2,gweilyao,152.836,153.416,l,consonant,153.166,153.236,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,quan2shen1,queanshen,173.4144,173.8644,n,consonant,173.5744,173.6344,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,ye4yu2deng1,yevdeng,176.5415,177.0215,d,consonant,176.8115,176.8915,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,you2yu2,youv,181.0905,181.3705,v,vowel,181.2305,181.3705,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,pao3,pao,187.2305,187.3505,ao,vowel,187.2605,187.3505,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,ping2heng2,pingheng,221.2121,221.6021,i,vowel,221.3421,221.3721,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,ke3yi3,kei,247.6281,247.7781,i,vowel,247.6981,247.7781,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,deng1shan1,dengshan,250.1958,250.5358,ng,consonant,250.2758,250.3258,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_rs,de5,de,314.9676,315.0676,d,consonant,314.9676,315.0076,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_ss,sheng1huo2,shenghwo,185.4312,186.1112,e,vowel,185.5512,185.6012,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_ss,shang4,shang,247.9778,248.1978,ng,consonant,248.1078,248.1978,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_ss,gai1hui4,gaihwei,249.3167,249.5667,g,consonant,249.3167,249.3667,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_ss,huai2nian4,hwainyan,249.7167,250.0867,n,consonant,249.8967,249.9467,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_52,mn_tw_52_ss,ti3yu4,tiv,255.3743,255.7943,v,vowel,255.6343,255.7943,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,ye3,ye,11.9456,12.2256,y,consonant,11.9456,12.1956,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,suan4,swan,22.9048,23.2748,n,consonant,23.1348,23.2748,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,ge2,ge,67.1312,67.4012,g,consonant,67.1312,67.3012,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,de5,de,74.5712,74.7312,d,consonant,74.5712,74.6312,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,de5,de,74.5712,74.7312,e,vowel,74.6312,74.7312,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,shi2ji1,shiiji,83.7366,84.4066,i,vowel,84.2366,84.4066,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,bu4fen1,bufen,145.7643,146.2543,e,vowel,146.0643,146.1143,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,hui4,hwei,181.4308,181.5908,ei,vowel,181.5308,181.5908,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,yuan3,uean,194.4025,194.8225,ue,consonant,194.4025,194.6825,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,huan2jing4,hwanjing,205.7422,206.4022,j,consonant,206.1022,206.1822,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,chu4fang1,chufang,226.4278,227.2078,ng,consonant,227.0478,227.2078,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,huo2dong4,hwodong,268.5104,269.0504,d,consonant,268.7704,268.8604,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,xun4lian4,xvnlyan,273.0502,273.5302,y,consonant,273.3802,273.4202,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,lai2,lai,315.3921,315.5421,ai,vowel,315.4621,315.5421,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,man4de2,mande,336.7113,337.2013,e,vowel,337.0913,337.2013,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,fa1sheng1,fasheng,380.1803,380.5903,a,vowel,380.2303,380.3203,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,hui4xiang3,hweixyang,410.3447,410.5947,w,consonant,410.3747,410.4047,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,wu2yi2,ui,433.5039,434.0039,i,vowel,433.7639,434.0039,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,gong4xiang3,gongxyang,437.6378,438.2978,a,vowel,438.1278,438.2578,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_53,mn_tw_53_rs,she4tuan2,shetwan,577.337,577.877,e,vowel,577.497,577.607,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,shi4guang3,shiigwang,56.433,56.913,a,vowel,56.813,56.843,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,shan1zhang4,shanzhang,79.3128,79.7928,zh,consonant,79.5528,79.6228,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,shou3bi4,shoubi,86.8036,87.2736,i,vowel,87.1236,87.2736,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,tiao1zhan4,tyaozhan,158.3446,158.9546,zh,consonant,158.6446,158.7646,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,ge4zhong3,gezhong,161.9059,162.1259,g,consonant,161.9059,162.0059,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,yao4,yao,202.5898,202.7698,y,consonant,202.5898,202.6598,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,ni3,ni,232.4855,232.6155,n,consonant,232.4855,232.5455,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,hou4,hou,240.5074,240.6774,ou,vowel,240.6174,240.6774,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,feng1guang1,fenggwang,261.5746,262.1346,e,vowel,261.6746,261.8046,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,shui2,shwei,267.1439,267.5039,sh,consonant,267.1439,267.3439,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,sha1tan1,shatan,268.7339,269.2039,a,vowel,269.0139,269.0539,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,xin1xie2,xinxye,332.456,333.116,n,consonant,332.666,332.776,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,ruan3hua4,rwanhwa,334.7897,335.2497,w,consonant,335.1597,335.1897,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_rs,xin1xie2,xinxye,338.6791,339.0991,x,consonant,338.6791,338.7791,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,du1,du,116.3507,116.4207,u,vowel,116.3807,116.4207,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,hui4,hwei,231.5794,231.7294,ei,vowel,231.6694,231.7294,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,de5,de,236.3803,236.4903,e,vowel,236.4203,236.4903,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,pu2shi4,pushii,265.3858,265.7358,u,vowel,265.5058,265.5558,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,yi4da4li4,idali,285.814,286.184,d,consonant,285.854,285.914,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_56,mn_tw_56_ss,zuo4zuo4,zwozwo,333.8059,334.3159,o,vowel,334.2559,334.3159,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,ren4he2,renhe,23.0105,23.3005,r,consonant,23.0105,23.0705,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,ren2,ren,25.5705,25.8205,e,vowel,25.6305,25.7105,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,de5,de,81.5463,81.7063,e,vowel,81.6063,81.7063,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,ji2,ji,109.9648,110.1048,j,consonant,109.9648,110.0448,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,de5,de,149.1028,149.2228,d,consonant,149.1028,149.1828,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,rang4,rang,158.016,158.186,a,vowel,158.076,158.136,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,fen1xin1,fenxin,158.346,158.826,x,consonant,158.586,158.706,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,shan1ke4,shanke,213.1781,213.6381,a,vowel,213.2581,213.3481,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,zai4,zai,233.4587,233.7187,z,consonant,233.4587,233.5687,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,da3hua2,dahwa,252.7578,253.2178,a,vowel,252.8278,252.9278,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,dao4,dao,255.8505,255.9505,ao,vowel,255.9005,255.9505,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,dai4shang4,daishang,360.6451,361.0251,ai,vowel,360.7351,360.8051,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,cheng2shou4,chengshou,378.9293,379.4493,sh,consonant,379.2693,379.3693,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,hua1qian2,hwaqyan,417.5877,418.0677,n,consonant,417.9777,418.0677,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,lian4xi2,lyanxi,40.2004,40.8604,a,vowel,40.3604,40.3904,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,shen2me5,shenme,140.5115,140.8615,m,consonant,140.7715,140.8115,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,jiu4shi4,jyushii,153.7703,154.1803,ii,vowel,154.1303,154.1803,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,zuo4,zwo,156.5203,156.7503,w,consonant,156.6403,156.7003,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,zhuan3bian4,zhwanbyan,177.893,178.283,a,vowel,178.193,178.223,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,sheng1,sheng,247.9369,248.3069,ng,consonant,248.2069,248.3069,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,xiang4,xyang,3.5325,3.8225,y,consonant,3.6325,3.6625,NA,NA,NA
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,da4jia1,dajya,32.7167,33.1167,a,vowel,32.7667,32.8767,NA,NA,NA
