LANGUAGE,FOLDER,SPEAKER,FILE,WORD,WORD_TRS,WORD_START,WORD_END,PHONE,SEGMENT_TYPE,PHONE_START,PHONE_END,PHONE_ALIGNMENT,PHONE_QUALITY,COMMET
Vietnamese,vietnamese,44829,44829_114,ngày,ŋa˨˩j,5.45,5.66,ŋ,consonant,5.45,5.55,OK,NA,
Vietnamese,vietnamese,44829,44829_120,đang,ɗaː˨˨ŋ,0.88,1.02,aː˨˨,vowel,0.91,0.99,OK,NA,
Vietnamese,vietnamese,44829,44829_141,vợ,vəː˨˩ˀ,6.77,6.96,əː˨˩ˀ,vowel,6.83,6.96,OK,NA,
Vietnamese,vietnamese,44829,44829_167,cái,kaː˦˥j,1.48,1.64,k,consonant,1.48,1.51,OK,NA,
Vietnamese,vietnamese,44829,44829_173,cả,kaː˨˩˨,1.6,1.67,k,consonant,1.6,1.63,OK,NA,
Vietnamese,vietnamese,44829,44829_175,thôi,tʰo˨˨j,2.92,3.17,o˨˨,vowel,2.98,3.09,OK,NA,
Vietnamese,vietnamese,44829,44829_177,đấy,ɗə˦˥j,3.63,3.84,j,consonant,3.77,3.84,OK,NA,hard to tell apart from preceding V 
Vietnamese,vietnamese,44829,44829_178,đến,ɗe˦˥n,1.14,1.25,e˦˥,vowel,1.19,1.21,OK,NA,
Vietnamese,vietnamese,44829,44829_178,lúc,lu˦˥k,1.25,1.37,u˦˥,vowel,1.32,1.35,OK,NA,
Vietnamese,vietnamese,44829,44829_36,liếc,liə˦˥k,3.03,3.16,k,consonant,3.14,3.16,misaligned,NA,not audible
Vietnamese,vietnamese,44829,44829_38,thường,tʰɨə˨˩ŋ,0.31,0.57,ŋ,consonant,0.47,0.57,OK,NA,
Vietnamese,vietnamese,44829,44829_38,rồi,zo˨˩j,6.4,6.53,z,consonant,6.4,6.43,misaligned,NA,not audible
Vietnamese,vietnamese,44829,44829_49,chườm,tɕɨə˨˩m,5.43,5.62,tɕ,consonant,5.43,5.49,OK,NA,
Vietnamese,vietnamese,44829,44829_51,của,kuə˨˩˨,6.04,6.14,k,consonant,6.04,6.07,misaligned,NA,not audible
Vietnamese,vietnamese,44829,44829_51,bị,ɓi˨˩ˀ,6.28,6.4,i˨˩ˀ,vowel,6.35,6.4,misaligned,NA,half segment is aligned under following seg 
Vietnamese,vietnamese,44829,44829_59,làm,laː˨˩m,1.77,2.07,m,consonant,1.93,2.07,misaligned,NA,seemingly not present 
Vietnamese,vietnamese,44829,44829_61,mà,maː˨˩,1.54,1.75,aː˨˩,vowel,1.58,1.75,OK,NA,should continue a bit longer but minimal so marked ok
Vietnamese,vietnamese,44829,44829_9,đoán,ɗwaː˦˥n,1.4,1.59,aː˦˥,vowel,1.46,1.55,OK,NA,
Vietnamese,vietnamese,44829,44829_90,bánh,ɓɛː˦˥ɲ,5.69,5.81,ɛː˦˥,vowel,5.75,5.78,OK,NA,
Vietnamese,vietnamese,45570,45570_146,chua,tɕuə˨˨,0.62,0.68,uə˨˨,vowel,0.65,0.68,misaligned,NA,can't tell
Vietnamese,vietnamese,45570,45570_150,cũng,ku˨ˀ˥ŋ,0.78,1.08,k,consonant,0.78,0.81,misaligned,NA,no /k/ audible
Vietnamese,vietnamese,45570,45570_150,cũng,ku˨ˀ˥ŋ,0.78,1.08,u˨ˀ˥,vowel,0.81,0.83,misaligned,NA,
Vietnamese,vietnamese,45570,45570_16,đây,ɗə˨˨j,0.88,1.07,ə˨˨,vowel,0.91,1.04,misaligned,NA,
Vietnamese,vietnamese,45570,45570_169,ừ,ɨ˨˩,2.76,2.84,ɨ˨˩,vowel,2.76,2.84,misaligned,NA,
Vietnamese,vietnamese,45570,45570_169,ý,i˦˥,6.65,6.8,i˦˥,vowel,6.65,6.8,OK,NA,
Vietnamese,vietnamese,45570,45570_169,suốt,suə˦˥t,8.81,8.93,t,consonant,8.89,8.93,OK,NA,
Vietnamese,vietnamese,45570,45570_169,em,ɛː˨˨m,10.7,10.75,ɛː˨˨,vowel,10.7,10.74,OK,NA,
Vietnamese,vietnamese,45570,45570_200,suất,suə˦˥t,1.59,1.68,s,consonant,1.59,1.62,OK,NA,
Vietnamese,vietnamese,45570,45570_214,hôm,ho˨˨m,1.47,1.66,o˨˨,vowel,1.55,1.6,OK,NA,
Vietnamese,vietnamese,45570,45570_222,hôm,ho˨˨m,1.21,1.3,h,consonant,1.21,1.24,misaligned,NA,doesn't appear present
Vietnamese,vietnamese,45570,45570_232,đội,ɗo˨˩ˀj,2,2.15,ɗ,consonant,2,2.03,OK,NA,
Vietnamese,vietnamese,45570,45570_30,trên,tɕe˨˨n,2.74,2.94,n,consonant,2.91,2.94,misaligned,NA,
Vietnamese,vietnamese,45570,45570_52,cả,kaː˨˩˨,1.03,1.11,aː˨˩˨,vowel,1.06,1.11,OK,NA,
Vietnamese,vietnamese,45570,45570_52,lắm,la˦˥m,1.7,1.81,l,consonant,1.7,1.74,misaligned,NA,doesn't sound like /l/ is present
Vietnamese,vietnamese,45570,45570_60,hả,haː˨˩˨,0.67,0.73,h,consonant,0.67,0.7,misaligned,NA,not audible
Vietnamese,vietnamese,45570,45570_80,suốt,suə˦˥t,2.89,2.99,uə˦˥,vowel,2.92,2.96,misaligned,NA,can't tell
Vietnamese,vietnamese,45570,45570_84,l-,l,3.75,3.77,l,consonant,3.75,3.77,misaligned,NA,
Vietnamese,vietnamese,45570,45570_84,rồi,zo˨˩j,7.53,7.67,o˨˩,vowel,7.56,7.64,OK,NA,
Vietnamese,vietnamese,45570,45570_84,điện,ɗiə˨˩ˀn,7.83,7.97,n,consonant,7.94,7.97,misaligned,NA,not audible
Vietnamese,vietnamese,47823,47823_100,hai,haː˨˨j,7.79,7.93,h,consonant,7.79,7.83,OK,NA,
Vietnamese,vietnamese,47823,47823_101,thư,tʰɨ˨˨,4.58,4.66,tʰ,consonant,4.58,4.61,OK,NA,
Vietnamese,vietnamese,47823,47823_103,bà,ɓaː˨˩,1.76,1.96,aː˨˩,vowel,1.8,1.96,OK,NA,
Vietnamese,vietnamese,47823,47823_112,hay,ha˨˨j,4.88,4.95,a˨˨,vowel,4.91,4.92,misaligned,NA,
Vietnamese,vietnamese,47823,47823_115,mà,maː˨˩,0.45,0.58,aː˨˩,vowel,0.49,0.58,OK,NA,
Vietnamese,vietnamese,47823,47823_117,bảo,ɓaː˨˩˨w,6.84,7.01,aː˨˩˨,vowel,6.91,6.95,OK,NA,hard to tell b/c following /w/
Vietnamese,vietnamese,47823,47823_129,hơn,həː˨˨n,0.83,1.06,əː˨˨,vowel,0.89,0.96,OK,NA,
Vietnamese,vietnamese,47823,47823_129,là,laː˨˩,1.45,1.59,l,consonant,1.45,1.49,OK,NA,
Vietnamese,vietnamese,47823,47823_139,vân,və˨˨n,1.48,1.6,ə˨˨,vowel,1.52,1.56,OK,NA,
Vietnamese,vietnamese,47823,47823_139,có,kɔ˦˥,3.03,3.16,ɔ˦˥,vowel,3.12,3.16,OK,NA,
Vietnamese,vietnamese,47823,47823_144,cũng,ku˨ˀ˥ŋ,4.35,4.48,u˨ˀ˥,vowel,4.38,4.4,misaligned,NA,can't tell
Vietnamese,vietnamese,47823,47823_147,đấy,ɗə˦˥j,5.53,5.67,j,consonant,5.59,5.67,OK,NA,hard to tell b/c blend w/ preceding V 
Vietnamese,vietnamese,47823,47823_148,đúng,ɗu˦˥ŋ,6.45,6.71,ɗ,consonant,6.45,6.53,OK,NA,
Vietnamese,vietnamese,47823,47823_148,chứ,tɕɨ˦˥,6.87,6.94,ɨ˦˥,vowel,6.9,6.94,OK,NA,
Vietnamese,vietnamese,47823,47823_148,là,laː˨˩,7.7,7.81,aː˨˩,vowel,7.76,7.81,OK,NA,
Vietnamese,vietnamese,47823,47823_82,mà,maː˨˩,9.69,9.78,m,consonant,9.69,9.73,OK,NA,
Vietnamese,vietnamese,47823,47823_83,tính,ti˦˥ɲ,1.22,1.42,ɲ,consonant,1.29,1.42,OK,NA,
Vietnamese,vietnamese,47823,47823_83,cho,tɕɔ˨˨,2.12,2.16,tɕ,consonant,2.12,2.15,misaligned,NA,
Vietnamese,vietnamese,47823,47823_88,cũng,ku˨ˀ˥ŋ,5.55,5.76,k,consonant,5.55,5.58,misaligned,NA,
Vietnamese,vietnamese,47823,47823_95,hai,haː˨˨j,3.87,4.02,j,consonant,3.99,4.02,OK,NA,
Vietnamese,vietnamese,57976,57976_109,cái,kaː˦˥j,0.36,0.41,k,consonant,0.36,0.39,misaligned,NA,
Vietnamese,vietnamese,57976,57976_109,cái,kaː˦˥j,0.36,0.41,j,consonant,0.4,0.41,misaligned,NA,
Vietnamese,vietnamese,57976,57976_119,đang,ɗaː˨˨ŋ,0.47,0.63,ɗ,consonant,0.47,0.5,OK,NA,sounds more like a glottal stop happening here
Vietnamese,vietnamese,57976,57976_140,vẫn,və˨ˀ˥n,1.15,1.36,ə˨ˀ˥,vowel,1.24,1.29,OK,NA,
Vietnamese,vietnamese,57976,57976_142,chung,tɕu˨˨ŋ,1.43,1.59,tɕ,consonant,1.43,1.47,OK,NA,
Vietnamese,vietnamese,57976,57976_142,ấy,ə˦˥j,5.84,5.89,j,consonant,5.88,5.89,misaligned,NA,
Vietnamese,vietnamese,57976,57976_144,thôi,tʰo˨˨j,2.53,2.94,o˨˨,vowel,2.57,2.81,OK,NA,
Vietnamese,vietnamese,57976,57976_156,nó,nɔ˦˥,0.24,0.36,n,consonant,0.24,0.27,misaligned,NA,not audible
Vietnamese,vietnamese,57976,57976_158,đi,ɗi˨˨,1.4,1.47,i˨˨,vowel,1.44,1.47,misaligned,NA,should continue
Vietnamese,vietnamese,57976,57976_160,cũng,ku˨ˀ˥ŋ,7.5,8.09,u˨ˀ˥,vowel,7.6,7.62,misaligned,NA,
Vietnamese,vietnamese,57976,57976_169,thấy,tʰə˦˥j,3.76,3.92,ə˦˥,vowel,3.79,3.82,misaligned,NA,
Vietnamese,vietnamese,57976,57976_20,gắng,ɣa˦˥ŋ,1.98,2.23,ŋ,consonant,2.1,2.23,OK,NA,
Vietnamese,vietnamese,57976,57976_50,thì,tʰi˨˩,1.49,1.55,i˨˩,vowel,1.52,1.55,misaligned,NA,
Vietnamese,vietnamese,57976,57976_52,nhiêu,ɲiə˨˨w,2.64,2.76,iə˨˨,vowel,2.7,2.73,OK,NA,
Vietnamese,vietnamese,57976,57976_62,khung,xu˨˨ŋ,1.16,1.4,ŋ,consonant,1.27,1.4,OK,NA,
Vietnamese,vietnamese,57976,57976_66,đấy,ɗə˦˥j,1.8,2.03,ɗ,consonant,1.8,1.84,OK,NA,
Vietnamese,vietnamese,57976,57976_8,à,aː˨˩,0.17,0.53,aː˨˩,vowel,0.17,0.53,OK,NA,
Vietnamese,vietnamese,57976,57976_98,thăm,tʰa˨˨m,4.16,4.77,m,consonant,4.3,4.77,OK,NA,
Vietnamese,vietnamese,57976,57976_98,vợ,vəː˨˩ˀ,5.41,5.54,əː˨˩ˀ,vowel,5.5,5.54,misaligned,NA,should continue
Vietnamese,vietnamese,57976,57976_99,em,ɛː˨˨m,0.12,0.22,ɛː˨˨,vowel,0.12,0.21,misaligned,NA,
Vietnamese,vietnamese,58536,58536_118,là,laː˨˩,1.78,1.82,l,consonant,1.78,1.79,misaligned,NA,not audible
Vietnamese,vietnamese,58536,58536_120,tham,tʰaː˨˨m,3.15,3.6,m,consonant,3.42,3.6,OK,NA,
Vietnamese,vietnamese,58536,58536_130,đi,ɗi˨˨,0.54,0.67,i˨˨,vowel,0.59,0.67,OK,NA,
Vietnamese,vietnamese,58536,58536_130,cho,tɕɔ˨˨,1.11,1.32,tɕ,consonant,1.11,1.14,OK,NA,
Vietnamese,vietnamese,58536,58536_132,kia,kiə˨˨,9.23,9.34,k,consonant,9.23,9.26,OK,NA,
Vietnamese,vietnamese,58536,58536_140,em,ɛː˨˨m,2.23,2.25,m,consonant,2.24,2.25,misaligned,NA,
Vietnamese,vietnamese,58536,58536_140,phân,fə˨˨n,4.84,5.19,ə˨˨,vowel,4.87,4.93,OK,NA,
Vietnamese,vietnamese,58536,58536_141,phải,faː˨˩˨j,9.7,10.07,aː˨˩˨,vowel,9.73,10.04,OK,NA,
Vietnamese,vietnamese,58536,58536_143,đại,ɗaː˨˩ˀj,9.94,10.06,aː˨˩ˀ,vowel,9.97,10.03,OK,NA,
Vietnamese,vietnamese,58536,58536_146,là,laː˨˩,6.6,6.67,l,consonant,6.6,6.63,misaligned,NA,not audible
Vietnamese,vietnamese,58536,58536_150,sao,saː˨˨w,3.34,3.47,aː˨˨,vowel,3.37,3.43,misaligned,NA,
Vietnamese,vietnamese,58536,58536_154,em,ɛː˨˨m,1.94,2.12,ɛː˨˨,vowel,1.94,2.08,OK,NA,
Vietnamese,vietnamese,58536,58536_35,hai,haː˨˨j,4.2,4.67,j,consonant,4.62,4.67,misaligned,NA,
Vietnamese,vietnamese,58536,58536_37,kết,ke˦˥t,6.09,6.24,k,consonant,6.09,6.16,OK,NA,
Vietnamese,vietnamese,58536,58536_40,mùa,muə˨˩,9.79,10.06,m,consonant,9.79,9.88,OK,NA,
Vietnamese,vietnamese,58536,58536_58,xây,sə˨˨j,0.78,0.96,ə˨˨,vowel,0.85,0.9,OK,NA,
Vietnamese,vietnamese,58536,58536_62,ừ,ɨ˨˩,1.69,1.73,ɨ˨˩,vowel,1.69,1.73,misaligned,NA,
Vietnamese,vietnamese,58536,58536_66,phơi,fəː˨˨j,1.1,1.33,əː˨˨,vowel,1.21,1.29,OK,NA,
Vietnamese,vietnamese,58536,58536_76,vậy,və˨˩ˀj,1.87,2.42,ə˨˩ˀ,vowel,1.98,2.07,OK,NA,
Vietnamese,vietnamese,58536,58536_96,không,xo˨˨ŋ,1.52,1.67,ŋ,consonant,1.62,1.67,OK,NA,
Vietnamese,vietnamese,62993,62993_118,tầm,tə˨˩m,1.48,1.61,t,consonant,1.48,1.53,OK,NA,
Vietnamese,vietnamese,62993,62993_124,lắm,la˦˥m,2.18,2.43,a˦˥,vowel,2.21,2.28,misaligned,NA,should extend
Vietnamese,vietnamese,62993,62993_124,bằng,ɓa˨˩ŋ,3.37,3.64,a˨˩,vowel,3.48,3.51,OK,NA,
Vietnamese,vietnamese,62993,62993_138,vật,və˨˩ˀt,2.49,2.59,ə˨˩ˀ,vowel,2.53,2.56,OK,NA,
Vietnamese,vietnamese,62993,62993_138,chỗ,tɕo˨ˀ˥,5.76,5.88,o˨ˀ˥,vowel,5.83,5.88,OK,NA,
Vietnamese,vietnamese,62993,62993_170,đi,ɗi˨˨,1.14,1.24,ɗ,consonant,1.14,1.21,OK,NA,
Vietnamese,vietnamese,62993,62993_170,cây,kə˨˨j,2.61,2.69,ə˨˨,vowel,2.67,2.68,misaligned,NA,
Vietnamese,vietnamese,62993,62993_18,một,mo˨˩ˀt,3.3,3.37,o˨˩ˀ,vowel,3.33,3.34,misaligned,NA,
Vietnamese,vietnamese,62993,62993_191,mình,mi˨˩ɲ,4.18,4.39,i˨˩,vowel,4.22,4.28,OK,NA,
Vietnamese,vietnamese,62993,62993_191,mà,maː˨˩,6.49,6.58,aː˨˩,vowel,6.52,6.58,misaligned,NA,
Vietnamese,vietnamese,62993,62993_196,một,mo˨˩ˀt,3.71,3.78,m,consonant,3.71,3.74,misaligned,NA,
Vietnamese,vietnamese,62993,62993_196,một,mo˨˩ˀt,3.98,4.17,o˨˩ˀ,vowel,4.06,4.12,OK,NA,
Vietnamese,vietnamese,62993,62993_56,con,kɔ˨˨n,0.19,0.31,n,consonant,0.26,0.31,OK,NA,
Vietnamese,vietnamese,62993,62993_58,hôm,ho˨˨m,0.38,0.52,h,consonant,0.38,0.42,misaligned,NA,not audible
Vietnamese,vietnamese,62993,62993_62,đi,ɗi˨˨,0.61,0.69,ɗ,consonant,0.61,0.66,OK,NA,
Vietnamese,vietnamese,62993,62993_62,đang,ɗaː˨˨ŋ,1.7,1.89,ŋ,consonant,1.84,1.89,OK,NA,
Vietnamese,vietnamese,62993,62993_62,trắng,tɕa˦˥ŋ,3.41,3.57,ŋ,consonant,3.54,3.57,misaligned,NA,should continue
Vietnamese,vietnamese,62993,62993_84,nữa,nɨə˨ˀ˥,1.09,1.26,ɨə˨ˀ˥,vowel,1.12,1.26,OK,NA,
Vietnamese,vietnamese,62993,62993_84,làm,laː˨˩m,1.6,1.85,m,consonant,1.82,1.85,OK,NA,
Vietnamese,vietnamese,62993,62993_84,xe,sɛː˨˨,2.21,2.33,s,consonant,2.21,2.24,OK,NA,could begin slighly earlier
Vietnamese,vietnamese,65606,65606_110,cái,kaː˦˥j,3.33,3.42,aː˦˥,vowel,3.36,3.39,OK,NA,
Vietnamese,vietnamese,65606,65606_131,bài,ɓaː˨˩j,2.15,2.28,j,consonant,2.25,2.28,OK,NA,
Vietnamese,vietnamese,65606,65606_134,nhé,ɲɛː˦˥,2.91,3.36,ɛː˦˥,vowel,2.98,3.36,OK,NA,
Vietnamese,vietnamese,65606,65606_138,tớ,təː˦˥,0.1,0.17,əː˦˥,vowel,0.14,0.17,misaligned,NA,
Vietnamese,vietnamese,65606,65606_144,thăm,tʰa˨˨m,2.16,2.46,tʰ,consonant,2.16,2.24,OK,NA,
Vietnamese,vietnamese,65606,65606_18,thi,tʰi˨˨,2.08,2.26,tʰ,consonant,2.08,2.16,OK,NA,
Vietnamese,vietnamese,65606,65606_20,nào,naː˨˩w,0.66,0.81,aː˨˩,vowel,0.73,0.78,misaligned,NA,
Vietnamese,vietnamese,65606,65606_26,phí,fi˦˥,3.13,3.37,i˦˥,vowel,3.24,3.37,OK,NA,
Vietnamese,vietnamese,65606,65606_28,đến,ɗe˦˥n,0.06,0.32,e˦˥,vowel,0.15,0.23,OK,NA,
Vietnamese,vietnamese,65606,65606_30,tập,tə˨˩ˀp,0.3,0.43,ə˨˩ˀ,vowel,0.36,0.4,OK,NA,
Vietnamese,vietnamese,65606,65606_38,điện,ɗiə˨˩ˀn,3.8,4.01,n,consonant,3.95,4.01,OK,NA,
Vietnamese,vietnamese,65606,65606_38,đang,ɗaː˨˨ŋ,10.11,10.62,ɗ,consonant,10.11,10.15,OK,NA,
Vietnamese,vietnamese,65606,65606_38,môn,mo˨˨n,10.77,11.05,m,consonant,10.77,10.91,misaligned,NA,first 2/3 is actually /k/ from preceding word
Vietnamese,vietnamese,65606,65606_38,môn,mo˨˨n,10.77,11.05,n,consonant,10.96,11.05,OK,NA,
Vietnamese,vietnamese,65606,65606_43,hôm,ho˨˨m,0.52,0.71,m,consonant,0.66,0.71,OK,NA,
Vietnamese,vietnamese,65606,65606_45,xong,sɔ˨˨ŋ,6.07,6.26,s,consonant,6.07,6.1,misaligned,NA,seg begins earlier
Vietnamese,vietnamese,65606,65606_88,thôi,tʰo˨˨j,5.95,6.46,o˨˨,vowel,6,6.24,OK,NA,
Vietnamese,vietnamese,65606,65606_90,mình,mi˨˩ɲ,8.87,9.05,m,consonant,8.87,8.97,OK,NA,
Vietnamese,vietnamese,65606,65606_90,bằng,ɓa˨˩ŋ,9.19,9.4,a˨˩,vowel,9.2,9.23,misaligned,NA,blends w/ V in preceding word; can't tell
Vietnamese,vietnamese,65606,65606_90,không,xo˨˨ŋ,10.62,10.87,o˨˨,vowel,10.69,10.73,OK,NA,extends but not by a lot
Vietnamese,vietnamese,66964,66964_104,thì,tʰi˨˩,2.11,2.17,i˨˩,vowel,2.14,2.17,misaligned,NA,impossible to tell
Vietnamese,vietnamese,66964,66964_105,đậu,ɗə˨˩ˀw,0.1,0.63,w,consonant,0.24,0.63,OK,NA,weird sound but seems ok?
Vietnamese,vietnamese,66964,66964_113,thế,tʰe˦˥,5.25,5.34,e˦˥,vowel,5.28,5.34,OK,NA,
Vietnamese,vietnamese,66964,66964_118,nay,na˨˨j,9.23,9.42,a˨˨,vowel,9.27,9.38,OK,NA,
Vietnamese,vietnamese,66964,66964_124,thì,tʰi˨˩,0.98,1.13,i˨˩,vowel,1.01,1.13,OK,NA,
Vietnamese,vietnamese,66964,66964_131,vừa,vɨə˨˩,6.71,6.77,v,consonant,6.71,6.74,misaligned,NA,can't tell
Vietnamese,vietnamese,66964,66964_139,mười,miə˨˩j,2.46,2.61,iə˨˩,vowel,2.53,2.56,OK,NA,
Vietnamese,vietnamese,66964,66964_141,tuần,tuə˨˩n,2.16,2.26,n,consonant,2.23,2.26,misaligned,NA,
Vietnamese,vietnamese,66964,66964_141,học,hɔ˨˩ˀk,2.81,2.91,ɔ˨˩ˀ,vowel,2.84,2.89,OK,NA,
Vietnamese,vietnamese,66964,66964_145,gì,zi˨˩,2.37,2.52,z,consonant,2.37,2.4,OK,NA,
Vietnamese,vietnamese,66964,66964_148,một,mo˨˩ˀt,0.82,0.97,m,consonant,0.82,0.86,OK,NA,
Vietnamese,vietnamese,66964,66964_150,hiền,hiə˨˩n,0.92,1.27,n,consonant,1.09,1.27,OK,NA,
Vietnamese,vietnamese,66964,66964_32,xong,sɔ˨˨ŋ,4.89,5.09,ŋ,consonant,4.99,5.09,OK,NA,
Vietnamese,vietnamese,66964,66964_48,gì,zi˨˩,2.77,2.95,i˨˩,vowel,2.81,2.95,OK,NA,
Vietnamese,vietnamese,66964,66964_50,cả,kaː˨˩˨,3.91,4.03,aː˨˩˨,vowel,3.94,4.03,OK,NA,
Vietnamese,vietnamese,66964,66964_62,đi,ɗi˨˨,0.57,0.72,i˨˨,vowel,0.64,0.72,OK,NA,
Vietnamese,vietnamese,66964,66964_66,nhật,ɲə˨˩ˀt,0.2,0.41,t,consonant,0.34,0.41,OK,NA,
Vietnamese,vietnamese,66964,66964_76,tiền,tiə˨˩n,3.37,3.6,n,consonant,3.57,3.6,OK,NA,
Vietnamese,vietnamese,66964,66964_89,cũng,ku˨ˀ˥ŋ,0,0.2,ŋ,consonant,0.08,0.2,OK,NA,
Vietnamese,vietnamese,66964,66964_89,gãy,ɣa˨ˀ˥j,0.2,0.38,a˨ˀ˥,vowel,0.25,0.28,misaligned,NA,should extend
Vietnamese,vietnamese,74823,74823_105,ma,maː˨˨,7.55,7.67,m,consonant,7.55,7.62,OK,NA,
Vietnamese,vietnamese,74823,74823_106,mấy,mə˦˥j,1.83,2.05,ə˦˥,vowel,1.93,1.97,OK,NA,
Vietnamese,vietnamese,74823,74823_110,là,laː˨˩,1.6,1.67,l,consonant,1.6,1.64,OK,NA,
Vietnamese,vietnamese,74823,74823_110,được,ɗɨə˨˩ˀk,3.24,3.32,ɨə˨˩ˀ,vowel,3.28,3.3,OK,NA,
Vietnamese,vietnamese,74823,74823_13,đáng,ɗaː˦˥ŋ,0.88,1.09,ŋ,consonant,1.03,1.09,OK,NA,
Vietnamese,vietnamese,74823,74823_132,đấy,ɗə˦˥j,0.93,1.12,ɗ,consonant,0.93,0.96,OK,NA,
Vietnamese,vietnamese,74823,74823_142,tuần,tuə˨˩n,10.07,10.23,uə˨˩,vowel,10.12,10.17,OK,NA,
Vietnamese,vietnamese,74823,74823_146,còn,kɔ˨˩n,0.76,0.93,ɔ˨˩,vowel,0.83,0.88,OK,NA,
Vietnamese,vietnamese,74823,74823_151,nhật,ɲə˨˩ˀt,3.15,3.26,ə˨˩ˀ,vowel,3.2,3.23,OK,NA,
Vietnamese,vietnamese,74823,74823_155,thôi,tʰo˨˨j,0.1,0.62,j,consonant,0.44,0.62,OK,NA,
Vietnamese,vietnamese,74823,74823_179,hôm,ho˨˨m,4.05,4.17,o˨˨,vowel,4.09,4.14,OK,NA,
Vietnamese,vietnamese,74823,74823_181,gì,zi˨˩,3.85,4.01,z,consonant,3.85,3.88,misaligned,NA,begins sooner
Vietnamese,vietnamese,74823,74823_44,đám,ɗaː˦˥m,2.08,2.25,aː˦˥,vowel,2.13,2.18,OK,NA,
Vietnamese,vietnamese,74823,74823_52,này,na˨˩j,1.09,1.19,n,consonant,1.09,1.12,OK,NA,
Vietnamese,vietnamese,74823,74823_60,là,laː˨˩,1.11,1.22,aː˨˩,vowel,1.14,1.22,OK,NA,
Vietnamese,vietnamese,74823,74823_68,gọi,ɣɔ˨˩ˀj,1.8,1.98,ɔ˨˩ˀ,vowel,1.84,1.91,OK,NA,
Vietnamese,vietnamese,74823,74823_68,là,laː˨˩,2.87,3.2,l,consonant,2.87,2.9,OK,NA,
Vietnamese,vietnamese,74823,74823_73,qua,kwaː˨˨,5.31,5.52,w,consonant,5.39,5.42,OK,NA,
Vietnamese,vietnamese,74823,74823_85,cho,tɕɔ˨˨,2.92,2.99,tɕ,consonant,2.92,2.98,OK,NA,
Vietnamese,vietnamese,74823,74823_95,thế,tʰe˦˥,9.95,10.1,e˦˥,vowel,10.01,10.1,OK,NA,
Vietnamese,vietnamese,76944,76944_10,gần,ɣə˨˩n,1.88,2.16,ə˨˩,vowel,2.01,2.06,OK,NA,
Vietnamese,vietnamese,76944,76944_100,nhưng,ɲɨ˨˨ŋ,0.19,0.3,ɲ,consonant,0.19,0.23,OK,NA,
Vietnamese,vietnamese,76944,76944_100,nghĩa,ŋiə˨ˀ˥,7.08,7.35,iə˨ˀ˥,vowel,7.21,7.35,OK,NA,
Vietnamese,vietnamese,76944,76944_103,bắt,ɓa˦˥t,3.29,3.5,ɓ,consonant,3.29,3.38,OK,NA,
Vietnamese,vietnamese,76944,76944_113,thầy,tʰə˨˩j,5.47,5.66,ə˨˩,vowel,5.52,5.56,misaligned,NA,"""hard to tell b/c /j/ seems ok"""
Vietnamese,vietnamese,76944,76944_125,đến,ɗe˦˥n,2.07,2.14,e˦˥,vowel,2.1,2.11,misaligned,NA,
Vietnamese,vietnamese,76944,76944_18,anh,ɛː˨˨ɲ,6,6.03,ɛː˨˨,vowel,6,6.02,misaligned,NA,
Vietnamese,vietnamese,76944,76944_26,dạo,zaː˨˩ˀw,1,1.12,aː˨˩ˀ,vowel,1.06,1.09,misaligned,NA,
Vietnamese,vietnamese,76944,76944_29,học,hɔ˨˩ˀk,1.34,1.49,h,consonant,1.34,1.42,OK,NA,
Vietnamese,vietnamese,76944,76944_29,thế,tʰe˦˥,6.64,6.72,tʰ,consonant,6.64,6.68,OK,NA,
Vietnamese,vietnamese,76944,76944_31,phải,faː˨˩˨j,2.39,2.57,f,consonant,2.39,2.42,OK,NA,
Vietnamese,vietnamese,76944,76944_32,con,kɔ˨˨n,4.47,4.73,ɔ˨˨,vowel,4.58,4.67,OK,NA,
Vietnamese,vietnamese,76944,76944_58,luyện,lwiə˨˩ˀn,1.58,1.82,iə˨˩ˀ,vowel,1.63,1.7,OK,NA,
Vietnamese,vietnamese,76944,76944_58,muốn,muə˦˥n,6.67,6.87,n,consonant,6.76,6.87,OK,NA,
Vietnamese,vietnamese,76944,76944_60,người,ŋiə˨˩j,2.9,3.02,ŋ,consonant,2.9,2.94,OK,NA,
Vietnamese,vietnamese,76944,76944_63,thì,tʰi˨˩,0.48,0.54,tʰ,consonant,0.48,0.51,misaligned,NA,
Vietnamese,vietnamese,76944,76944_70,điểm,ɗiə˨˩˨m,1.73,2.07,iə˨˩˨,vowel,1.8,1.99,OK,NA,
Vietnamese,vietnamese,76944,76944_73,biết,ɓiə˦˥t,6.99,7.37,t,consonant,7.23,7.37,OK,NA,
Vietnamese,vietnamese,76944,76944_85,nghiệp,ŋiə˨˩ˀp,6.01,6.22,iə˨˩ˀ,vowel,6.07,6.18,OK,NA,
Vietnamese,vietnamese,76944,76944_86,buổi,ɓuə˨˩˨j,1.97,2.25,ɓ,consonant,1.97,2.07,OK,NA,
Vietnamese,vietnamese,77315,77315_119,rất,zə˦˥t,5.04,5.15,t,consonant,5.12,5.15,OK,NA,sounds voiced and like a super quick transition but seems to be there
Vietnamese,vietnamese,77315,77315_123,đẹp,ɗɛː˨˩ˀp,3.96,4.05,ɗ,consonant,3.96,3.99,misaligned,NA,
