vowel_length_contrast,language,phone_dur_uttr,model,syll_pos,derivative_cs,derivative_cl,eff_size,phone_dur_cs,phone_dur_cl,derivative_nc,phone_dur_nc
restricted,Kamas,0.11083333333333864,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.3310468212450743,0.1073423923190164
none,Dalabon,0.06889473684210363,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.3012118039972265,0.0742814273097141
none,Yongning_Na,0.08989743589743518,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.2683996708822143,0.096888355609610885
none,Gurindji,0.0702000000000074,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.233413349430279,0.07725311601615287
none,Jejuan,0.07049152542372868,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.2318867325333827,0.07018120873276926
none,Urum,0.0753921568627451,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.224076270018415,0.0851243000971334
none,Veraa,0.06339999999999986,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.2002184021802087,0.06404478210695486
none,Yongning_Na,0.08989743589743518,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.1534803396866522,0.09142718726794341
none,Sanzhi_Dargwa,0.08172131147540972,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.1406602540420252,0.08190676739643168
none,Nuu,0.0890909090909088,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.122604623664536,0.09432595271403604
none,Sadu,0.09033333333333313,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.1085504382575273,0.10089670911401706
none,English,0.0808645833333325,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.1039210886689688,0.09650777081416445
none,Yali,0.05786206896551715,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.0965037182240067,0.06509364075220449
restricted,Mojeno_Trinitario,0.0928888888888894,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.0586523493230082,0.09506429976757944
none,Sanzhi_Dargwa,0.08172131147540972,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.0497455322751037,0.07799318146248023
none,Dalabon,0.06889473684210363,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.0454957691248268,0.07890079517547359
none,Lower_Sorbian,0.09714705882353045,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.0442408223734212,0.10792686294356582
none,English,0.0808645833333325,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.0439168311866531,0.09270665649504069
none,Lower_Sorbian,0.09714705882353045,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,1.010600817771934,0.1013397549693116
none,Gurindji,0.0702000000000074,vln_mod_mono_full,final,NA,NA,NA,NA,NA,1.0020668013401846,0.08161197810949708
restricted,Ruuli,0.0696545454545437,vln_mod_mono_full,final,NA,NA,NA,NA,NA,0.9963028961710307,0.07472664534140247
none,Sadu,0.09033333333333313,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,0.9925743580474489,0.09535175387996986
none,Nuu,0.0890909090909088,vln_mod_mono_full,nonfinal,NA,NA,NA,NA,NA,0.9895992069837156,0.08902358231479425
none,Jejuan,0.07049152542372868,vln_mod_mono_full,final,NA,NA,NA,NA,NA,0.9823716254770964,0.0744845533363845
none,Veraa,0.06339999999999986,vln_mod_mono_full,final,NA,NA,NA,NA,NA,0.9295928445181012,0.06979381586066
